number_of_threads,parallel_median_time,parallel_error,serial_median_time,serial_error,matrix_dimension
4,12.85548210144043,0.4901460111029521,4.493618011474609,0.13258502876279082,2
4,13.585547606150309,0.44342609914196984,4.785219828287761,0.1522560476212253,4
4,14.253338177998861,0.35621071947232286,5.2153269449869795,0.28308677732312154,8
4,25.25632534552058,0.49751445276431916,5.003732278806354,0.09442026404033219,16
4,76.123206615448,0.6191277386218909,9.726146697998047,0.10008859497375981,32
4,353.4434895515442,1.1117486626926554,59.57259750366211,0.7854289269416634,64
