number_of_threads,parallel_time,serial_time,matrix_dimension
4,1.5788078308105469,2.4077892303466797,2
4,1.8339157104492188,1.959085464477539,4
4,10.851144790649414,11.962413787841797,16
4,403.5525321960449,135.16640663146973,64
4,2299.946069717407,640.1917934417725,100
4,16672.40834236145,4410.587787628174,200
4,56456.478118896484,14151.83973312378,300
