number_of_threads,parallel_time,serial_time,matrix_dimension
4,1.4100074768066406,2.422809600830078,2
4,1.7900466918945312,3.27301025390625,4
4,8.985042572021484,7.999897003173828,16
4,557.0411682128906,226.17149353027344,64
4,2036.4773273468018,702.1048069000244,100
4,17703.527450561523,5522.381067276001,200
4,67648.32186698914,19749.79329109192,300
