number_of_threads,parallel_time,serial_time,matrix_dimension
4,1.4414787292480469,2.287149429321289,2
4,1.9335746765136719,1.0223388671875,4
4,12.01176643371582,4.426240921020508,16
4,502.1247863769531,178.32255363464355,64
4,1892.707109451294,565.4067993164062,100
4,16864.702939987183,5348.829507827759,200
4,66471.37212753296,18364.505767822266,300
