matrix_dimension,parallel_time,serial_time
2,1.4414787292480469,2.287149429321289
4,1.9335746765136719,1.0223388671875
16,12.01176643371582,4.426240921020508
64,502.1247863769531,178.32255363464355
100,1892.707109451294,565.4067993164062
200,16864.702939987183,5348.829507827759
300,66471.37212753296,18364.505767822266
